"age","sex","sex_orient","sex_orient_4_TEXT","gender","gender_3_TEXT","race","poly_identity","rel_status","num_partners","num_partners_3_TEXT","jealousy_proneness_1","jealousy_intensity_1","idealAmbitionBlue","idealAttractBlue","idealIntelBlue","idealSexyBlue","idealKindBlue","idealStatusBlue","idealWealthBlue","idealAmbitionOrange","idealAttractOrange","idealIntelOrange","idealSexyOrange","idealKindOrange","idealStatusOrange","idealWealthOrange","attncheck9","orange_gender","orange_gender._3_TEXT","blue_gender","blue_gender_3_TEXT","self_ambition1","self_ambition2","attn_check8","self_intel1","self_intel2","self_kind1","self_kind2","self_attract1","self_attract2","self_finance1","self_finance2","self_sexy1","self_sexy2","self_status1","self_status2","entered_poly","openness_poly","fin_invest","time_invest","emot_close","roles_blue","roles_orange","monog_attn","poly_attn","actual_a_ambition1","actual_a_ambition2","attn_check10","actual_a_intel1","actual_a_intel2","actual_a_kind1","actual_a_kind2","actual_a_attract1","actual_a_attract2","actual_a_finance1","actual_a_finance2","actual_a_sexy1","actual_a_sexy2","actual_a_status1","actual_a_status2","actual_a_age","actual_a_gender","actual_a_gender._4_TEXT","actual_b_ambition1","actual_b_ambition2","actual_b_intel1","actual_b_intel2","actual_b_kind1","actual_b_kind2","actual_b_attract1","actual_b_attract2","actual_b_finance1","actual_b_finance2","actual_b_sexy1","actual_b_sexy2","actual_b_status1","actual_b_status2","actual_b_age","actual_b_gender","actual_b_gender._4_TEXT","actual_ambition1","actual_ambition2","actual_intel1","actual_intel2","actual_kind1","actual_kind2","actual_attract1","actual_attract2","actual_finance1","actual_finance2","actual_sexy1","actual_sexy2","actual_status1","attn_check10.1","actual_status2","actual_partner_age","actual_gender","actual_gender_4_TEXT","textQuality","monog_attn_dup","poly_attn_dup","PIN","raceText","self_ambition","self_intel","self_kind","self_attract","self_finance","self_sexy","self_status","actual_a_ambition","actual_a_intel","actual_a_kind","actual_a_attract","actual_a_finance","actual_a_sexy","actual_a_status","actual_b_ambition","actual_b_intel","actual_b_kind","actual_b_attract","actual_b_finance","actual_b_sexy","actual_b_status","actual_ambition","actual_intel","actual_kind","actual_attract","actual_finance","actual_sexy","actual_status","group"
26,"0","1","","0","","6","0","1",NA,"",NA,NA,10,7,7,9,10,5,9,9,4,0,0,0,0,0,9,"1","","1","",9,8,8,7,7,9,6,7,9,7,9,9,7,7,7,2,4,2,3,2,"1,2,4,6,9","1","To satisfy needs they may not be getting from their other partner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"90","White",8.5,7,7.5,8,8,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
24,"0","1","","0","","6","0","5",1,"",2,3,4,2,4,4,7,5,10,0,0,7,7,2,10,8,9,"1","","1","",9,8,8,9,8,9,10,9,5,6,5,6,2,8,7,2,1,4,4,3,"1,2,3,4,5,9,10","1,2,3,4,5,9,10","They have a lot of love to share. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",5,5,6,7,9,10,10,9,4,6,10,5,7,10,7,26,"2","",0,FALSE,NA,"202","White",8.5,8.5,9.5,7,5.5,4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6.5,9.5,9.5,5,7.5,7,"partnered_monog"
30,"1","1","","1","","2","0","1",NA,"",NA,NA,3,8,5,7,3,3,3,6,8,6,6,4,4,4,9,"0","","0","",3,5,8,6,5,7,8,7,6,1,2,5,4,5,5,2,2,4,4,2,"1,2,3,4,6,10","1,2,3,4,6,10","For financial advancement or wants to live life with more than one person ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"112","Black or African American",4,5.5,7.5,6.5,1.5,4.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
38,"1","1","","1","","6","0","1",NA,"",NA,NA,6,5,8,10,10,0,0,4,5,9,5,7,1,0,9,"0","","0","",2,2,8,7,6,6,8,6,4,0,4,6,7,3,2,2,1,4,4,3,"1,2,4,10","1,2,4,10","Because they love two people and can’t choose between them",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"131","White",2,6.5,7,5,2,6.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
31,"1","1","","1","","6","0","2",1,"",2,3,0,10,0,10,7,3,3,1,7,5,8,7,3,6,9,"0","","0","",3,4,8,5,6,4,8,5,5,3,7,5,5,6,6,2,1,7,6,5,"1","1,2,3,4,5,6,9,10","They don't truly love one single person",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",6,6,5,4,6,6,6,5,5,6,5,6,6,10,6,30,"1","",0,FALSE,NA,"198","White",3.5,5.5,6,5,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4.5,6,5.5,5.5,5.5,6,"partnered_monog"
48,"1","3","","1","","2","0","2",1,"",6,5,5,4,5,8,5,5,4,5,3,6,7,4,4,5,9,"0","","0","",10,9,8,8,10,10,10,8,7,10,10,10,10,10,10,2,1,6,5,4,"1,2,9","1,2,10","Because they want to experience new things",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,44,"1","",0,FALSE,NA,"127","Black or African American",9.5,9,10,7.5,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,9.5,10,10,10,10,"partnered_monog"
28,"1","1","","1","","6","0","2",1,"",2,6,8,7,8,7,7,7,7,0,10,0,9,0,0,0,9,"0","","0","",5,6,8,7,8,4,6,6,7,9,7,5,3,7,7,2,2,2,2,1,"2,3,4,5,6,9,10","1","Honestly, I'm not sure. My guess is that there are needs that each partner would satisfy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",8,6,7,8,9,9,6,6,7,5,4,6,9,10,9,29,"1","",0,FALSE,NA,"109","White",5.5,7.5,5,6.5,8,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7.5,9,6,6,5,9,"partnered_monog"
36,"1","1","","1","","6","0","2",1,"",1,2,0,10,5,10,10,0,0,0,10,5,10,10,0,0,9,"0","","0","",6,7,8,6,6,4,5,5,5,9,8,5,5,6,5,2,2,4,4,3,"1,10","1,10","Because their current partner does not meet their sexual needs.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",4,5,6,5,8,8,5,4,7,7,3,4,5,10,4,32,"1","",0,FALSE,NA,"38","White",6.5,6,4.5,5,8.5,5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,5.5,8,4.5,7,3.5,4.5,"partnered_monog"
51,"0","4","pansexual","0","","2","1","1",NA,"",NA,NA,5,6,7,5,6,0,6,6,5,6,5,7,0,6,9,"1","","1","",5,6,8,9,8,10,9,6,4,4,7,8,9,6,5,1,NA,4,4,3,"1,2,3,4,5,9,10","1,2,3,4,5,9,10",NA,"It was something we wanted and we made it happen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,NA,FALSE,"108","Black or African American",5.5,8.5,9.5,5,5.5,8.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_poly"
53,"1","1","","1","","6","0","2",1,"",1,2,6,5,6,2,10,7,6,4,6,5,3,6,2,2,9,"0","","0","",7,8,8,10,9,8,6,6,6,9,10,6,5,10,10,2,1,2,5,3,"3","10","One may enter polyamorous relationship to seek comfort and emotional support which they lack in their current relationship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",5,7,10,10,8,8,10,9,6,8,9,3,10,10,10,47,"1","",0,FALSE,NA,"7","White",7.5,9.5,7,6,9.5,5.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10,8,9.5,7,6,10,"partnered_monog"
31,"0","1","","0","","6","0","5",1,"",2,3,0,0,7,0,7,8,6,5,6,9,5,6,6,5,9,"1","","1","",6,6,8,7,7,7,7,6,3,7,7,6,4,6,5,2,2,2,2,1,"1,2,4,10","4,5,9","If they see traits in two different people that they love and want to support.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",7,7,8,6,7,8,5,5,8,6,6,6,7,10,6,29,"2","",0,FALSE,NA,"187","White",6,7,7,4.5,7,5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7.5,5,7,6,6.5,"partnered_monog"
51,"0","1","","0","","6","0","2",1,"",1,3,5,4,9,2,9,1,8,6,1,8,1,8,1,7,9,"1","","1","",6,6,8,6,6,5,6,4,4,6,6,6,5,5,5,2,1,3,2,4,"3","4","They would have to speak with their current partner about the possibility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",4,4,6,6,5,4,5,4,6,5,5,5,5,10,5,55,"2","",0,FALSE,NA,"59","White",6,6,5.5,4,6,5.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,4.5,4.5,5.5,5,5,"partnered_monog"
36,"0","1","","0","","6","0","2",1,"",3,3,10,8,5,3,10,1,7,0,6,3,3,8,2,4,9,"1","","0","",5,5,8,5,5,5,7,5,5,3,3,2,5,6,3,2,1,2,2,4,"3","4","If a partner is not fulfilling all of your needs. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",8,7,8,8,8,8,7,5,5,5,6,5,5,10,5,36,"2","",0,FALSE,NA,"159","White",5,5,6,5,3,3.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,8,8,6,5,5.5,5,"partnered_monog"
22,"1","1","","1","","1","0","1",NA,"",NA,NA,3,4,2,6,8,0,3,6,7,8,9,10,0,4,9,"0","","0","",9,10,8,8,9,2,10,3,6,8,8,8,10,9,8,2,1,6,4,5,"2,4,10","1,2,5,10","To have fun with multiple people without it being considered cheating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"86","Asian or Pacific Islander",9.5,8.5,6,4.5,8,9,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
38,"1","1","","1","","6","0","1",NA,"",NA,NA,3,7,8,3,9,1,4,3,7,8,3,9,2,3,9,"0","","0","",3,3,8,5,6,6,6,7,5,2,2,2,2,4,3,2,1,4,4,3,"1,2,4,5,9,10","1,2,4,5,9,10","They may have some sort of personality or neurodevelopmental disorder. They may have grown up in difficult or strange circumstances. They don't really love one of their partners much but still don't want to break up, so they talk them into a polyamorous relationship . They may have an abnormally high sex drive. They may be sexually jaded and looking to up the ante on their sex addiction.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"179","White",3,5.5,6,6,2,2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
27,"0","1","","0","","6","0","5",1,"",2,6,4,8,4,6,6,2,2,2,5,5,6,5,5,10,9,"1","","1","",6,5,8,7,7,9,9,8,7,8,6,8,5,6,6,2,1,4,4,2,"2","3","Some people aren’t content with one person. They can’t find everything they need I just one person alone, so they look for the traits they need in multiple people. Some people also enter a polyamorous relationship because they are selfish and don’t want to put all of their effort into one person.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",8,7,9,9,5,4,8,8,9,8,8,9,6,10,8,27,"2","",0,FALSE,NA,"224","White",5.5,7,9,7.5,7,6.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,9,4.5,8,8.5,8.5,7,"partnered_monog"
51,"1","1","","1","","3","0","2",1,"",6,6,0,4,4,8,3,5,0,7,7,4,10,8,5,5,9,"0","","0","",5,6,8,5,5,10,10,6,5,4,6,8,9,4,4,2,1,6,5,4,"10","1,2,4","To be happy by getting qualities in one partner that other partner lacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",5,4,6,6,8,7,6,6,1,4,9,8,5,10,6,50,"1","",0,FALSE,NA,"216","Hispanic or Latino",5.5,5,10,5.5,5,8.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6,7.5,6,2.5,8.5,5.5,"partnered_monog"
56,"0","1","","0","","6","0","2",1,"",2,6,5,7,8,5,8,2,8,0,4,9,7,3,1,3,9,"1","","1","",5,5,8,6,5,6,7,3,1,3,3,5,0,5,5,2,1,3,4,3,"4","10","I don’t know. It’s not something I understand or relate to. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",1,0,2,2,1,2,3,0,2,2,0,5,5,10,4,55,"2","",0,FALSE,NA,"117","White",5,5.5,6.5,2,3,2.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,2,1.5,1.5,2,2.5,4.5,"partnered_monog"
46,"0","1","","0","","6","0","1",NA,"",NA,NA,5,4,4,9,5,2,9,2,8,5,5,7,3,2,9,"1","","1","",4,4,8,7,6,3,6,6,6,4,5,6,5,5,5,1,NA,2,5,4,"1,3,5","10","Because they have a lot of love to give, and desire differing fulfillment from different partners.","Opportunity to explore my sexuality and openness to more than one partner.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,FALSE,"55","White",4,6.5,4.5,6,4.5,5.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
35,"1","1","","1","","6","0","2",1,"",3,5,5,5,5,10,6,0,4,2,6,5,10,6,0,6,9,"0","","0","",6,6,8,6,6,7,7,6,6,9,6,6,10,6,6,2,2,5,2,2,"1,2,4,5,6,10","1,2,3,4,6,10","I believe for the sexual aspect,  but could see for emotional and other reasons. Mainly to get something they can't in their current relationship. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",7,6,7,7,7,7,7,6,9,8,6,4,7,10,7,36,"1","",0,FALSE,NA,"95","White",6,6,7,6,7.5,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,7,7,6.5,8.5,5,7,"partnered_monog"
38,"1","1","","1","","3","0","2",1,"",1,5,3,5,6,6,6,7,8,2,7,2,9,5,2,2,9,"0","","0","",7,7,8,8,8,3,3,5,3,6,7,4,8,7,7,2,4,2,2,1,"1,2,3,5,6,9","1,2,4,10","Listen, there's different strokes for different folks and all. Sometimes people want to have more or different kinds of sex with people. Each relationship can be fulfilling in different manners.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",4,5,5,5,8,8,6,5,6,6,5,3,6,10,6,38,"1","",0,FALSE,NA,"176","Hispanic or Latino",7,8,3,4,6.5,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,5,8,5.5,6,4,6,"partnered_monog"
42,"0","1","","0","","6","0","1",NA,"",NA,NA,3,7,5,8,6,1,5,3,7,5,8,5,2,5,9,"1","","1","",4,6,8,6,6,7,6,6,6,5,6,7,6,7,7,2,2,4,4,3,"1,2,4,5,6","1,3,4,9,10","I'm not entirely sure and my only reference of it being a man and 2 women. To me it seems like the man can't make up his mind between 2 women and because the women love him so much they agree to be in the relationship so they don't have to live without him. Maybe he has even brainwashed them to a certain extent. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"123","White",5,6,6.5,6,5.5,6.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
70,"0","1","","0","","6","0","1",NA,"",NA,NA,6,4,8,1,7,2,8,7,4,8,1,6,1,7,9,"1","","1","",5,5,8,7,8,8,7,5,5,3,2,5,0,6,5,2,1,3,3,3,"3,4,10","3,4,10","Maybe because they CAN, because the 2 partners would actually put up with it . Maybe because  one of them serves purposes the other one doesn't .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"40","White",5,7.5,7.5,5,2.5,2.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
33,"0","1","","0","","1","0","2",1,"",2,4,7,5,0,0,9,10,10,0,9,7,8,5,0,0,9,"1","","1","",5,5,8,5,5,5,6,6,6,6,4,4,5,5,5,2,1,1,5,3,"3","1","selfish interest and mutual circumstances",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",6,6,8,7,5,6,6,7,8,8,5,5,6,10,6,37,"2","",0,FALSE,NA,"53","Asian or Pacific Islander",5,5,5.5,6,5,4.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7.5,5.5,6.5,8,5,6,"partnered_monog"
28,"1","1","","1","","2","0","1",NA,"",NA,NA,8,5,2,5,5,4,5,8,5,6,5,3,4,5,9,"0","","0","",5,5,8,5,5,8,8,5,2,2,3,5,10,3,2,2,2,4,5,4,"1,2,4,5,10","1,3,4,6","To even out personalities. What one person does the other might not do or be, so they want someone else to fill that need.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"199","Black or African American",5,5,8,3.5,2.5,7.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
38,"1","1","","1","","6","0","2",1,"",1,3,6,5,5,5,5,2,3,5,5,6,5,7,5,6,9,"0","","1","",8,9,8,9,8,10,10,7,8,9,10,9,8,10,8,2,1,6,5,1,"2,3,4,10","1,2,10","Someone would enter into a polyamorous relationship to get many benefits like financial and safety.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",7,8,9,9,9,9,10,9,7,7,10,9,7,10,7,35,"1","",0,FALSE,NA,"211","White",8.5,8.5,10,7.5,9.5,8.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,9,9,9.5,7,9.5,7,"partnered_monog"
59,"0","1","","0","","6","0","2",1,"",5,5,5,5,5,6,9,5,5,2,5,5,4,9,3,2,9,"1","","1","",5,0,8,5,5,10,8,5,3,6,1,5,0,5,5,2,1,2,2,1,"1,2,3,4,5,6,9,10","1","to make up areas in a relationship that one partner is deficient in, or maybe if you are attracted to more than one sex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",7,6,9,9,8,4,8,5,6,7,5,8,8,10,8,64,"2","",0,FALSE,NA,"181","White",2.5,5,9,4,3.5,2.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,9,6,6.5,6.5,6.5,8,"partnered_monog"
34,"1","1","","1","","6","0","2",1,"",3,3,5,4,4,4,3,3,4,6,7,7,7,6,6,4,9,"0","","0","",8,9,8,9,9,9,9,9,9,9,9,9,9,9,9,1,NA,6,6,5,"1","1,2,3,4,5,6,9,10",NA,"I entered into a polyamorous relationship for many reasons, but the main ones were to explore my own sexuality and to experience a different kind of love with multiple partners. I was also attracted to the idea of creating a strong network of support and connection with my partners and feeling like I could have meaningful relationships without the constraints of traditional monogamy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",7,5,8,7,7,8,7,7,7,5,7,7,7,10,5,33,"1","",0,NA,FALSE,"28","White",8.5,9,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7.5,7.5,7,6,7,6,"partnered_monog"
74,"0","1","","0","","6","0","2",1,"",7,7,5,5,5,5,6,4,4,8,4,6,2,6,5,5,9,"1","","1","",4,4,8,6,6,6,7,6,6,6,4,2,5,7,6,2,1,6,4,4,"1,2,4,10","2,3,5,6,9,10","They may not be receiving what they need from just one person.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",5,6,5,5,7,9,7,7,5,4,9,9,4,10,4,73,"2","",0,FALSE,NA,"166","White",4,6,6.5,6,5,3.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,5,8,7,4.5,9,4,"partnered_monog"
37,"1","1","","1","","5,6","2","1",NA,"",NA,NA,2,8,5,8,6,1,3,2,10,4,10,4,4,3,9,"0","","0","",5,5,8,9,10,9,10,9,8,4,3,8,5,8,8,2,2,6,7,5,"1,2,4","1,2,4,10","Having the need for someone who helps life balay and also having the one most intended and perfectly ideal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"85","Multi-racial",5,9.5,9.5,8.5,3.5,6.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
36,"1","1","","1","","6","0","2",1,"",1,3,1,6,6,8,6,3,5,2,7,5,6,6,2,7,9,"0","","0","",9,9,8,9,9,9,8,9,7,9,9,8,7,9,9,2,1,5,4,3,"1,4,6","1,3","From outside the community looking in, the only reason is sex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",4,3,4,4,8,9,6,5,5,4,5,6,6,10,5,36,"1","",0,FALSE,NA,"189","White",9,9,8.5,8,9,7.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,4,8.5,5.5,4.5,5.5,5.5,"partnered_monog"
